TCONS_00000001	gene-SNX18_gGal-2
TCONS_00031338	gene-SRGAP3_tGut
TCONS_00031337	gene-SRGAP3_tGut
TCONS_00031339	gene-RAD18_tGut
TCONS_00031340	gene-OXTR_tGut
TCONS_00031341	gene-CRBN_tGut
TCONS_00031342	gene-CRBN_tGut
TCONS_00031343	gene-IL5RA_tGut
TCONS_00031344	gene-IL5RA_tGut
TCONS_00031345	gene-CNTN3_gGal
TCONS_00031346	gene-PDZRN3_tGut
TCONS_00031347	gene-SHQ1_tGut
TCONS_00031348	gene-RYBP_gGal
TCONS_00031349	gene-PROK2_tGut
TCONS_00031350	gene-EIF4E3_tGut
TCONS_00031351	gene-EIF4E3_tGut
TCONS_00031354	gene-FOXP1_tGut
TCONS_00031355	gene-FOXP1_tGut
TCONS_00031353	gene-FOXP1_tGut
TCONS_00031352	gene-FOXP1_tGut
TCONS_00031356	gene-FOXP1_tGut
TCONS_00031357	gene-FOXP1_tGut
TCONS_00031358	gene-MDFIC2_tGut
TCONS_00031359	gene-LOC100223651_tGut
TCONS_00031361	gene-FRMD4B_tGut
TCONS_00031360	gene-FRMD4B_tGut
TCONS_00031363	gene-FRMD4B_tGut
TCONS_00031362	gene-FRMD4B_tGut
TCONS_00031364	gene-FRMD4B_tGut
TCONS_00031365	gene-FRMD4B_tGut
TCONS_00031366	gene-FRMD4B_tGut
TCONS_00031367	gene-FRMD4B_tGut
TCONS_00031368	gene-FRMD4B_tGut
TCONS_00031369	gene-FRMD4B_tGut
TCONS_00031370	gene-LMOD3_tGut
TCONS_00031372	gene-UBA3_tGut
TCONS_00031371	gene-UBA3_tGut
TCONS_00031373	gene-UBA3_tGut
TCONS_00031374	gene-TMF1_tGut
TCONS_00031375	gene-TMF1_tGut
TCONS_00031377	gene-EOGT_tGut
TCONS_00031376	gene-EOGT_tGut
TCONS_00031378	gene-TAFA4_tGut
TCONS_00031379	gene-SUCLG2_tGut
TCONS_00031381	gene-LRIG1_tGut
TCONS_00031380	gene-LRIG1_tGut
TCONS_00031382	gene-LRIG1_tGut
TCONS_00031384	gene-MAGI1_tGut
TCONS_00031383	gene-MAGI1_tGut
TCONS_00031389	gene-MAGI1_tGut
TCONS_00031391	gene-MAGI1_tGut
TCONS_00031393	gene-MAGI1_tGut
TCONS_00031395	gene-MAGI1_tGut
TCONS_00031397	gene-MAGI1_tGut
TCONS_00031399	gene-MAGI1_tGut
TCONS_00031398	gene-MAGI1_tGut
TCONS_00031396	gene-MAGI1_tGut
TCONS_00031394	gene-MAGI1_tGut
TCONS_00031392	gene-MAGI1_tGut
TCONS_00031390	gene-MAGI1_tGut
TCONS_00031388	gene-MAGI1_tGut
TCONS_00031387	gene-MAGI1_tGut
TCONS_00031386	gene-MAGI1_tGut
TCONS_00031385	gene-MAGI1_tGut
TCONS_00031402	gene-MAGI1_tGut
TCONS_00031401	gene-MAGI1_tGut
TCONS_00031400	gene-MAGI1_tGut
TCONS_00031403	gene-MAGI1_tGut
TCONS_00031406	gene-ADAMTS9_tGut
TCONS_00031407	gene-ADAMTS9_tGut
TCONS_00031405	gene-ADAMTS9_tGut
TCONS_00031404	gene-ADAMTS9_tGut
TCONS_00031408	gene-ADAMTS9_tGut
TCONS_00031409	gene-PRICKLE2_tGut
TCONS_00031410	gene-PRICKLE2_tGut
TCONS_00031411	gene-PRICKLE2_tGut
TCONS_00031412	gene-PRICKLE2_tGut
TCONS_00031413	gene-PSMD6_tGut
TCONS_00031414	gene-THOC7_tGut
TCONS_00031417	gene-CADPS_tGut
TCONS_00031419	gene-CADPS_tGut
TCONS_00031421	gene-CADPS_tGut
TCONS_00031423	gene-CADPS_tGut
TCONS_00031425	gene-CADPS_tGut
TCONS_00031427	gene-CADPS_tGut
TCONS_00031429	gene-CADPS_tGut
TCONS_00031431	gene-CADPS_tGut
TCONS_00031433	gene-CADPS_tGut
TCONS_00031435	gene-CADPS_tGut
TCONS_00031437	gene-CADPS_tGut
TCONS_00031438	gene-CADPS_tGut
TCONS_00031436	gene-CADPS_tGut
TCONS_00031434	gene-CADPS_tGut
TCONS_00031432	gene-CADPS_tGut
TCONS_00031430	gene-CADPS_tGut
TCONS_00031428	gene-CADPS_tGut
TCONS_00031426	gene-CADPS_tGut
TCONS_00031424	gene-CADPS_tGut
TCONS_00031422	gene-CADPS_tGut
TCONS_00031420	gene-CADPS_tGut
TCONS_00031418	gene-CADPS_tGut
TCONS_00031416	gene-CADPS_tGut
TCONS_00031415	gene-CADPS_tGut
TCONS_00031439	gene-FEZF2_tGut
TCONS_00031440	gene-FHIT_tGut
TCONS_00031441	gene-FHIT_tGut
TCONS_00031442	gene-CFAP20DC_tGut
TCONS_00031443	gene-CFAP20DC_tGut
TCONS_00031444	gene-FAM3D_tGut
TCONS_00031445	gene-FAM107A_tGut
TCONS_00031446	gene-FAM107A_tGut
TCONS_00031447	gene-ACOX2_tGut
TCONS_00031448	gene-ACOX2_tGut
TCONS_00031449	gene-PDHB_tGut
TCONS_00031450	gene-ARIH2_tGut
TCONS_00031451	gene-WDR6_tGut
TCONS_00031452	gene-LOC100218845_tGut
TCONS_00031453	gene-LOC100218845_tGut
TCONS_00031454	gene-KLHDC8B_tGut
TCONS_00031455	gene-KLHDC8B_tGut
TCONS_00031456	gene-IHO1_tGut
TCONS_00031457	gene-IHO1_tGut
TCONS_00031459	gene-PRRT3_tGut
TCONS_00031458	gene-PRRT3_tGut
TCONS_00031460	gene-RPUSD3_tGut
TCONS_00031461	gene-TADA3_tGut
TCONS_00031462	gene-CAMK1_tGut
TCONS_00031463	gene-LHFPL4_tGut
TCONS_00031464	gene-LOC121106685_gGal
TCONS_00031465	gene-GRIP2_tGut
TCONS_00031466	gene-GRIP2_tGut
TCONS_00031467	gene-GRIP2_tGut
TCONS_00031468	gene-XPC_tGut
TCONS_00031469	gene-XPC_tGut
TCONS_00031470	gene-CHCHD4_tGut
TCONS_00031471	gene-UROC1_tGut
TCONS_00031472	gene-UROC1_tGut
TCONS_00031473	gene-ZXDC_gGal
TCONS_00031474	gene-KLF15_tGut
TCONS_00031475	gene-KLF15_tGut
TCONS_00031476	gene-KLF15_tGut
TCONS_00031477	gene-SLC41A3_tGut
TCONS_00031478	gene-SLC41A3_tGut
TCONS_00031479	gene-LOC115497682_tGut-like-12
TCONS_00031480	gene-LOC115497682_tGut-like-12
TCONS_00031483	gene-LOC115497682_tGut-like-12
TCONS_00031482	gene-LOC115497682_tGut-like-12
TCONS_00031481	gene-LOC115497682_tGut-like-12
TCONS_00031486	gene-LOC115497682_tGut-like-12
TCONS_00031485	gene-LOC115497682_tGut-like-12
TCONS_00031484	gene-LOC115497682_tGut-like-12
TCONS_00031487	gene-LOC115497682_tGut-like-12
TCONS_00031488	gene-LOC115497682_tGut-like-12
TCONS_00031489	gene-LOC115497682_tGut-like-12
TCONS_00031490	gene-LOC115497682_tGut-like-12
TCONS_00031492	gene-LOC115497682_tGut-like-12
TCONS_00031491	gene-LOC115497682_tGut-like-12
TCONS_00031493	gene-LOC115497682_tGut-like-12
TCONS_00031494	gene-LOC115497682_tGut-like-12
TCONS_00031495	gene-LOC115497682_tGut-like-12
TCONS_00031496	gene-LOC115497682_tGut-like-12
TCONS_00031497	gene-LOC115497682_tGut-like-12
TCONS_00031498	gene-LOC115497682_tGut-like-12
TCONS_00031499	gene-MCM2_tGut
TCONS_00031500	gene-PODXL2_tGut
TCONS_00031501	gene-ABTB1_tGut
TCONS_00031502	gene-KBTBD12_tGut
TCONS_00031503	gene-SEC61A1_tGut
TCONS_00031504	gene-EEFSEC_tGut
TCONS_00031505	gene-EEFSEC_tGut
TCONS_00031506	gene-RAB7A_tGut
TCONS_00031507	gene-RAB7A_tGut
TCONS_00031508	gene-H1FX_gGal
TCONS_00031509	gene-DNASE1L3_tGut
TCONS_00031511	gene-DENND6A_tGut
TCONS_00031510	gene-DENND6A_tGut
TCONS_00031512	gene-DENND6A_tGut
TCONS_00031513	gene-ARF4_tGut
TCONS_00031515	gene-DNAH12_gGal
TCONS_00031514	gene-DNAH12_gGal
TCONS_00031516	gene-ASB14_tGut
TCONS_00031517	gene-CENPP_gGal-2
TCONS_00031518	gene-HESX1_tGut
TCONS_00031519	gene-HESX1_tGut
TCONS_00031520	gene-IL17RD_tGut
TCONS_00031521	gene-IL17RD_tGut
TCONS_00031522	gene-IL17RD_tGut
TCONS_00031524	gene-ARHGEF3_gGal
TCONS_00031523	gene-ARHGEF3_gGal
TCONS_00031525	gene-ARHGEF3_gGal
TCONS_00031526	gene-ARHGEF3_gGal
TCONS_00031527	gene-ARHGEF3_gGal
TCONS_00031528	gene-ARHGEF3_gGal
TCONS_00031529	gene-TASOR_tGut
TCONS_00031533	gene-TASOR_tGut
TCONS_00031534	gene-TASOR_tGut
TCONS_00031532	gene-TASOR_tGut
TCONS_00031531	gene-TASOR_tGut
TCONS_00031530	gene-TASOR_tGut
TCONS_00031535	gene-ERC2_tGut
TCONS_00031537	gene-WNT5A_tGut
TCONS_00031536	gene-WNT5A_tGut
TCONS_00031539	gene-WNT5A_tGut
TCONS_00031538	gene-WNT5A_tGut
TCONS_00031541	gene-ACTR8_tGut
TCONS_00031540	gene-ACTR8_tGut
TCONS_00031542	gene-CHDH_tGut
TCONS_00031543	gene-DCP1A_tGut
TCONS_00031544	gene-DCP1A_tGut
TCONS_00031545	gene-TKT_tGut
TCONS_00031547	gene-EMC3_gGal
TCONS_00031546	gene-EMC3_gGal
TCONS_00031548	gene-TEX264_tGut
TCONS_00031549	gene-TEX264_tGut
TCONS_00031550	gene-GRM2_tGut
TCONS_00031551	gene-HYAL3_tGut
TCONS_00031552	gene-LSMEM2_tGut
TCONS_00031554	gene-OASL_gGal
TCONS_00031553	gene-OASL_gGal
TCONS_00031555	gene-SLC38A3_tGut
TCONS_00031556	gene-GNAI2_tGut
TCONS_00031557	gene-GNAI2_tGut
TCONS_00031558	gene-PARP3_tGut
TCONS_00031559	gene-GPR62_tGut
TCONS_00031560	gene-ABHD14A_tGut-like-1
TCONS_00031561	gene-ABHD14B_tGut-like-2
TCONS_00031563	gene-ACY1_gGal
TCONS_00031562	gene-ACY1_gGal
TCONS_00031564	gene-SEMA3G_tGut-1
TCONS_00031565	gene-SEMA3G_tGut-1
TCONS_00031566	gene-SEMA3G_tGut-1
TCONS_00031569	gene-BAP1_tGut
TCONS_00031570	gene-BAP1_tGut
TCONS_00031568	gene-BAP1_tGut
TCONS_00031567	gene-BAP1_tGut
TCONS_00031571	gene-LOC116808873_tGut
TCONS_00031572	gene-WDR82_tGut
TCONS_00031575	gene-TWF2_tGut
TCONS_00031576	gene-TWF2_tGut
TCONS_00031574	gene-TWF2_tGut
TCONS_00031573	gene-TWF2_tGut
TCONS_00031577	gene-TWF2_tGut
TCONS_00031579	gene-POC1A_tGut
TCONS_00031578	gene-POC1A_tGut
TCONS_00031580	gene-POC1A_tGut
TCONS_00031582	gene-POC1A_tGut
TCONS_00031581	gene-POC1A_tGut
TCONS_00031583	gene-POC1A_tGut
TCONS_00031584	gene-DUSP7_tGut
TCONS_00031585	gene-DUSP7_tGut
TCONS_00031586	gene-RPL29_gGal
TCONS_00031587	gene-NISCH_tGut
TCONS_00031588	gene-NISCH_tGut
TCONS_00031589	gene-NISCH_tGut
TCONS_00031590	gene-STAB1_tGut
TCONS_00031591	gene-STAB1_tGut
TCONS_00031592	gene-SMIM4_tGut
TCONS_00031593	gene-GNL3_tGut
TCONS_00031594	gene-SPCS1_tGut
TCONS_00031596	gene-ITIH3_gGal
TCONS_00031595	gene-ITIH3_gGal
TCONS_00031597	gene-ITIH3_gGal
TCONS_00031599	gene-PRKCD_tGut
TCONS_00031598	gene-PRKCD_tGut
TCONS_00031601	gene-PRKCD_tGut
TCONS_00031600	gene-PRKCD_tGut
TCONS_00031603	gene-CYB561D2_gGal-1
TCONS_00031602	gene-CYB561D2_gGal-1
TCONS_00031604	gene-HEMK1_tGut
TCONS_00031605	gene-MAPKAPK3_tGut
TCONS_00031606	gene-MAPKAPK3_tGut
TCONS_00031609	gene-DOCK3_tGut
TCONS_00031611	gene-DOCK3_tGut
TCONS_00031613	gene-DOCK3_tGut
TCONS_00031615	gene-DOCK3_tGut
TCONS_00031617	gene-DOCK3_tGut
TCONS_00031619	gene-DOCK3_tGut
TCONS_00031621	gene-DOCK3_tGut
TCONS_00031620	gene-DOCK3_tGut
TCONS_00031618	gene-DOCK3_tGut
TCONS_00031616	gene-DOCK3_tGut
TCONS_00031614	gene-DOCK3_tGut
TCONS_00031612	gene-DOCK3_tGut
TCONS_00031610	gene-DOCK3_tGut
TCONS_00031608	gene-DOCK3_tGut
TCONS_00031607	gene-DOCK3_tGut
TCONS_00031622	gene-MANF_tGut
TCONS_00031623	gene-MANF_tGut
TCONS_00031624	gene-RBM15B_tGut
TCONS_00031625	gene-MON1A_tGut
TCONS_00031628	gene-MST1R_tGut
TCONS_00031629	gene-MST1R_tGut
TCONS_00031627	gene-MST1R_tGut
TCONS_00031626	gene-MST1R_tGut
TCONS_00031630	gene-CAMKV_tGut
TCONS_00031632	gene-TRAIP_gGal
TCONS_00031631	gene-TRAIP_gGal
TCONS_00031633	gene-APEH_gGal
TCONS_00031634	gene-LOC100231670_tGut
TCONS_00031636	gene-LOC100231670_tGut
TCONS_00031635	gene-LOC100231670_tGut
TCONS_00031637	gene-DAG1_tGut
TCONS_00031638	gene-NICN1_tGut
TCONS_00031639	gene-NICN1_tGut
TCONS_00031640	gene-AMT_tGut
TCONS_00031642	gene-UBA7_tGut
TCONS_00031641	gene-UBA7_tGut
TCONS_00031643	gene-CDHR4_tGut
TCONS_00031644	gene-IP6K1_tGut
TCONS_00031645	gene-GMPPB_gGal
TCONS_00031646	gene-AMIGO3_tGut
TCONS_00031647	gene-SHISA5_tGut
TCONS_00031648	gene-BTG1L_gGal
TCONS_00031649	gene-IPPK_tGut
TCONS_00031650	gene-IPPK_tGut
TCONS_00031651	gene-ECM2_tGut
TCONS_00031652	gene-ASPN_tGut
TCONS_00031653	gene-OMD_tGut
TCONS_00031654	gene-OGN_tGut
TCONS_00031655	gene-NOL8_tGut
TCONS_00031656	gene-NOL8_tGut
TCONS_00031657	gene-IARS1_tGut
TCONS_00031658	gene-ATP2B2_tGut
TCONS_00031661	gene-ATP2B2_tGut
TCONS_00031660	gene-ATP2B2_tGut
TCONS_00031659	gene-ATP2B2_tGut
TCONS_00031664	gene-ATP2B2_tGut
TCONS_00031665	gene-ATP2B2_tGut
TCONS_00031663	gene-ATP2B2_tGut
TCONS_00031662	gene-ATP2B2_tGut
TCONS_00031666	gene-SLC6A11_tGut
TCONS_00031667	gene-SLC6A1_tGut
TCONS_00031668	gene-HRH1_tGut
TCONS_00031671	gene-ATG7_tGut-like-1
TCONS_00031670	gene-ATG7_tGut-like-1
TCONS_00031669	gene-ATG7_tGut-like-1
TCONS_00031672	gene-ATG7_tGut-like-1
TCONS_00031674	gene-SYN2_tGut
TCONS_00031673	gene-SYN2_tGut
TCONS_00031675	gene-PPARG_tGut
TCONS_00031676	gene-TSEN2_tGut
TCONS_00031677	gene-MKRN2_tGut
TCONS_00031679	gene-CNBP_gGal
TCONS_00031678	gene-CNBP_gGal
TCONS_00031680	gene-ISY1_tGut
TCONS_00031681	gene-CECR5L_gGal
TCONS_00031682	gene-HDAC11_tGut-like
TCONS_00031683	gene-HDAC11_tGut-like
TCONS_00031684	gene-FBLN2_tGut
TCONS_00031685	gene-BARX1_tGut
TCONS_00031686	gene-BARX1_tGut
TCONS_00031687	gene-NINJ1_tGut
TCONS_00031688	gene-RBSN_gGal
TCONS_00031689	gene-RBSN_gGal
TCONS_00031690	gene-RBSN_gGal
TCONS_00031691	gene-TRH_tGut-2
TCONS_00031692	gene-TRH_tGut-2
TCONS_00031693	gene-RHO_tGut
TCONS_00031694	gene-RHO_tGut
TCONS_00031696	gene-IFT122_tGut
TCONS_00031695	gene-IFT122_tGut
TCONS_00031697	gene-CAND2_gGal
TCONS_00031698	gene-IRAK2_tGut
TCONS_00031699	gene-IRAK2_tGut
TCONS_00031700	gene-VHL_tGut
TCONS_00031701	gene-THUMPD3_tGut
TCONS_00031702	gene-CAV3_tGut
TCONS_00031703	gene-LMCD1_tGut
TCONS_00031704	gene-GRM7_tGut
TCONS_00031705	gene-GRM7_tGut
TCONS_00031706	gene-EDEM1_tGut
TCONS_00031707	gene-ARL8B_tGut
TCONS_00031708	gene-ARL8B_tGut
TCONS_00031709	gene-BHLHE40_tGut
TCONS_00031712	gene-ITPR1_tGut
TCONS_00031713	gene-ITPR1_tGut
TCONS_00031711	gene-ITPR1_tGut
TCONS_00031710	gene-ITPR1_tGut
TCONS_00031720	gene-ITPR1_tGut
TCONS_00031721	gene-ITPR1_tGut
TCONS_00031719	gene-ITPR1_tGut
TCONS_00031716	gene-ITPR1_tGut
TCONS_00031718	gene-ITPR1_tGut
TCONS_00031717	gene-ITPR1_tGut
TCONS_00031715	gene-ITPR1_tGut
TCONS_00031714	gene-ITPR1_tGut
TCONS_00031722	gene-LRRN1_tGut
TCONS_00031723	gene-TRNT1_tGut
TCONS_00031724	gene-CNTN4_tGut
TCONS_00031726	gene-CNTN6_gGal
TCONS_00031725	gene-CNTN6_gGal
TCONS_00031729	gene-CHL1_tGut
TCONS_00031728	gene-CHL1_tGut
TCONS_00031727	gene-CHL1_tGut
TCONS_00031731	gene-CHL1_tGut
TCONS_00031730	gene-CHL1_tGut
TCONS_00031732	gene-PPP4R2_tGut
TCONS_00031733	gene-GXYLT2_tGut
TCONS_00031734	gene-GXYLT2_tGut
TCONS_00031735	gene-GPR27_tGut
TCONS_00031736	gene-LOC100220728_tGut
TCONS_00031738	gene-MITF_tGut
TCONS_00031737	gene-MITF_tGut
TCONS_00031739	gene-MITF_tGut
TCONS_00031742	gene-MITF_tGut
TCONS_00031743	gene-MITF_tGut
TCONS_00031741	gene-MITF_tGut
TCONS_00031740	gene-MITF_tGut
TCONS_00031744	gene-ARL6IP5_tGut
TCONS_00031745	gene-TAFA1_tGut
TCONS_00031746	gene-LOC100228408_tGut
TCONS_00031747	gene-LOC100228408_tGut
TCONS_00031748	gene-LOC100228408_tGut
TCONS_00031749	gene-LOC100228408_tGut
TCONS_00031750	gene-LOC100228408_tGut
TCONS_00031751	gene-KBTBD8_tGut
TCONS_00031753	gene-KBTBD8_tGut
TCONS_00031752	gene-KBTBD8_tGut
TCONS_00031755	gene-KBTBD8_tGut
TCONS_00031754	gene-KBTBD8_tGut
TCONS_00031757	gene-SLC25A26_tGut
TCONS_00031756	gene-SLC25A26_tGut
TCONS_00031758	gene-SLC25A26_tGut
TCONS_00031760	gene-SLC25A26_tGut
TCONS_00031759	gene-SLC25A26_tGut
TCONS_00031761	gene-ATXN7_tGut
TCONS_00031762	gene-ATXN7_tGut
TCONS_00031763	gene-ATXN7_tGut
TCONS_00031765	gene-ATXN7_tGut
TCONS_00031764	gene-ATXN7_tGut
TCONS_00031766	gene-SNTN_tGut
TCONS_00031767	gene-SYNPR_tGut
TCONS_00031768	gene-SYNPR_tGut
TCONS_00031769	gene-SYNPR_tGut
TCONS_00031770	gene-C12H3orf14_tGut
TCONS_00031771	gene-KCTD6_tGut
TCONS_00031773	gene-PXK_tGut
TCONS_00031772	gene-PXK_tGut
TCONS_00031775	gene-PXK_tGut
TCONS_00031774	gene-PXK_tGut
TCONS_00031777	gene-PXK_tGut
TCONS_00031776	gene-PXK_tGut
TCONS_00031779	gene-PXK_tGut
TCONS_00031778	gene-PXK_tGut
TCONS_00031781	gene-PXK_tGut
TCONS_00031780	gene-PXK_tGut
TCONS_00031782	gene-PXK_tGut
TCONS_00031783	gene-RPP14_tGut
TCONS_00031784	gene-RPP14_tGut
TCONS_00031785	gene-PRKAR2A_tGut
TCONS_00031786	gene-PRKAR2A_tGut
TCONS_00031787	gene-SLC25A20_tGut
TCONS_00031788	gene-SLC25A20_tGut
TCONS_00031789	gene-P4HTM_tGut
TCONS_00031790	gene-DALRD3_tGut
TCONS_00031792	gene-IMPDH2_tGut
TCONS_00031791	gene-IMPDH2_tGut
TCONS_00031793	gene-QRICH1_tGut
TCONS_00031794	gene-QRICH1_tGut
TCONS_00031795	gene-QARS1_tGut
TCONS_00031796	gene-LOC105759208_tGut
TCONS_00031797	gene-SLC6A8_tGut
TCONS_00031800	gene-USP19_gGal
TCONS_00031799	gene-USP19_gGal
TCONS_00031798	gene-USP19_gGal
TCONS_00031803	gene-USP19_gGal
TCONS_00031804	gene-USP19_gGal
TCONS_00031802	gene-USP19_gGal
TCONS_00031801	gene-USP19_gGal
TCONS_00031805	gene-USP19_gGal
TCONS_00031806	gene-LAMB2_tGut
TCONS_00031808	gene-LOC101748153_gGal
TCONS_00031807	gene-LOC101748153_gGal
TCONS_00031809	gene-CCDC71_tGut
TCONS_00031810	gene-CRELD1_tGut
TCONS_00031811	gene-IL17RC_gGal
TCONS_00031812	gene-IL17RE_gGal
TCONS_00031813	gene-JAGN1_tGut
TCONS_00031814	gene-TTLL8_gGal
TCONS_00031815	gene-ARPC4_tGut
TCONS_00031817	gene-OGG1_tGut
TCONS_00031816	gene-OGG1_tGut
TCONS_00031820	gene-BRPF1_tGut
TCONS_00031822	gene-BRPF1_tGut
TCONS_00031821	gene-BRPF1_tGut
TCONS_00031819	gene-BRPF1_tGut
TCONS_00031818	gene-BRPF1_tGut
TCONS_00031824	gene-CPNE9_tGut
TCONS_00031823	gene-CPNE9_tGut
TCONS_00031826	gene-MTMR14_tGut
TCONS_00031825	gene-MTMR14_tGut
TCONS_00031827	gene-MTMR14_tGut
TCONS_00031828	gene-SETD5_tGut
TCONS_00031829	gene-SETD5_tGut
TCONS_00031830	gene-LOC115496920_tGut
TCONS_00031831	gene-LOC115496920_tGut
TCONS_00031832	gene-PLXNB1_tGut
TCONS_00031833	gene-CCDC51_tGut
TCONS_00031834	gene-CCDC174_tGut
TCONS_00031835	gene-CCDC174_tGut
TCONS_00031836	gene-SLC6A6_tGut
TCONS_00031839	gene-SLC6A6_tGut
TCONS_00031838	gene-SLC6A6_tGut
TCONS_00031837	gene-SLC6A6_tGut
TCONS_00031842	gene-SLC6A6_tGut
TCONS_00031844	gene-SLC6A6_tGut
TCONS_00031843	gene-SLC6A6_tGut
TCONS_00031841	gene-SLC6A6_tGut
TCONS_00031840	gene-SLC6A6_tGut
TCONS_00031849	gene-SLC6A6_tGut
TCONS_00031847	gene-SLC6A6_tGut
TCONS_00031848	gene-SLC6A6_tGut
TCONS_00031846	gene-SLC6A6_tGut
TCONS_00031845	gene-SLC6A6_tGut
TCONS_00031850	gene-LSM3_tGut
TCONS_00031851	gene-TMEM43_tGut
TCONS_00031852	gene-NTN4L_gGal
TCONS_00031854	gene-CFAP100_tGut
TCONS_00031853	gene-CFAP100_tGut
TCONS_00031855	gene-CHST13_tGut
TCONS_00031856	gene-CHST13_tGut
TCONS_00031858	gene-PLXNA1_tGut
TCONS_00031857	gene-PLXNA1_tGut
TCONS_00031859	gene-CHCHD6_tGut
TCONS_00031861	gene-CHCHD6_tGut
TCONS_00031860	gene-CHCHD6_tGut
TCONS_00031862	gene-CHCHD6_tGut
TCONS_00031864	gene-CHCHD6_tGut
TCONS_00031863	gene-CHCHD6_tGut
TCONS_00031865	gene-CHCHD6_tGut
TCONS_00031866	gene-TPRA1_tGut
TCONS_00031867	gene-MGLL_tGut
TCONS_00031869	gene-MGLL_tGut
TCONS_00031868	gene-MGLL_tGut
TCONS_00031870	gene-MGLL_tGut
TCONS_00031871	gene-MGLL_tGut
TCONS_00031873	gene-RUVBL1_tGut
TCONS_00031872	gene-RUVBL1_tGut
TCONS_00031874	gene-DNAJB8_tGut
TCONS_00031875	gene-GATA2_tGut
TCONS_00031877	gene-GATA2_tGut
TCONS_00031876	gene-GATA2_tGut
TCONS_00031878	gene-RPN1_tGut
TCONS_00031879	gene-LOC115496993_tGut
TCONS_00031880	gene-HMCES_tGut
TCONS_00031881	gene-HMCES_tGut
TCONS_00031882	gene-COPG1_tGut
TCONS_00031883	gene-UQCRC1_gGal
TCONS_00031885	gene-SLC26A6_tGut
TCONS_00031884	gene-SLC26A6_tGut
TCONS_00031886	gene-SLC26A6_tGut
TCONS_00031889	gene-CELSR3_tGut
TCONS_00031888	gene-CELSR3_tGut
TCONS_00031887	gene-CELSR3_tGut
TCONS_00031890	gene-NCKIPSD_tGut
TCONS_00031891	gene-NCKIPSD_tGut
TCONS_00031892	gene-IP6K2_tGut
TCONS_00031893	gene-ABHD6_tGut
TCONS_00031894	gene-ABHD6_tGut
TCONS_00031897	gene-FLNB_tGut
TCONS_00031899	gene-FLNB_tGut
TCONS_00031900	gene-FLNB_tGut
TCONS_00031898	gene-FLNB_tGut
TCONS_00031896	gene-FLNB_tGut
TCONS_00031895	gene-FLNB_tGut
TCONS_00031901	gene-SLMAP_gGal
TCONS_00031905	gene-SLMAP_gGal
TCONS_00031907	gene-SLMAP_gGal
TCONS_00031909	gene-SLMAP_gGal
TCONS_00031908	gene-SLMAP_gGal
TCONS_00031906	gene-SLMAP_gGal
TCONS_00031904	gene-SLMAP_gGal
TCONS_00031903	gene-SLMAP_gGal
TCONS_00031902	gene-SLMAP_gGal
TCONS_00031910	gene-SLMAP_gGal
TCONS_00031922	gene-SLMAP_gGal
TCONS_00031915	gene-SLMAP_gGal
TCONS_00031917	gene-SLMAP_gGal
TCONS_00031918	gene-SLMAP_gGal
TCONS_00031919	gene-SLMAP_gGal
TCONS_00031921	gene-SLMAP_gGal
TCONS_00031920	gene-SLMAP_gGal
TCONS_00031916	gene-SLMAP_gGal
TCONS_00031913	gene-SLMAP_gGal
TCONS_00031914	gene-SLMAP_gGal
TCONS_00031912	gene-SLMAP_gGal
TCONS_00031911	gene-SLMAP_gGal
TCONS_00031923	gene-PDE12_tGut
TCONS_00031924	gene-APPL1_tGut
TCONS_00031925	gene-CCDC66_tGut
TCONS_00031926	gene-CCDC66_tGut
TCONS_00031929	gene-CACNA2D3_tGut
TCONS_00031928	gene-CACNA2D3_tGut
TCONS_00031927	gene-CACNA2D3_tGut
TCONS_00031930	gene-CACNA1D_tGut
TCONS_00031931	gene-CACNA1D_tGut
TCONS_00031936	gene-CACNA1D_tGut
TCONS_00031938	gene-CACNA1D_tGut
TCONS_00031940	gene-CACNA1D_tGut
TCONS_00031942	gene-CACNA1D_tGut
TCONS_00031944	gene-CACNA1D_tGut
TCONS_00031946	gene-CACNA1D_tGut
TCONS_00031948	gene-CACNA1D_tGut
TCONS_00031950	gene-CACNA1D_tGut
TCONS_00031949	gene-CACNA1D_tGut
TCONS_00031947	gene-CACNA1D_tGut
TCONS_00031945	gene-CACNA1D_tGut
TCONS_00031943	gene-CACNA1D_tGut
TCONS_00031941	gene-CACNA1D_tGut
TCONS_00031939	gene-CACNA1D_tGut
TCONS_00031937	gene-CACNA1D_tGut
TCONS_00031935	gene-CACNA1D_tGut
TCONS_00031934	gene-CACNA1D_tGut
TCONS_00031933	gene-CACNA1D_tGut
TCONS_00031932	gene-CACNA1D_tGut
TCONS_00031951	gene-TMEM40_tGut
TCONS_00031952	gene-BRK1_tGut
TCONS_00031953	gene-FANCD2_tGut
TCONS_00031954	gene-USP4_tGut
TCONS_00031955	gene-GRM2_tGut
TCONS_00031956	gene-RRP9_tGut
TCONS_00031957	gene-SEMA3B_tGut-like-1
TCONS_00031959	gene-SEMA3B_tGut-like-1
TCONS_00031958	gene-SEMA3B_tGut-like-1
TCONS_00031960	gene-SEMA3B_tGut-like-1
TCONS_00031961	gene-GNAI3_tGut-like-2
TCONS_00031962	gene-GNAT1_tGut-like-3
TCONS_00031964	gene-SEMA3G_tGut-2
TCONS_00031963	gene-SEMA3G_tGut-2
TCONS_00031966	gene-RBM5_tGut
TCONS_00031965	gene-RBM5_tGut
